gameid,player,champion,ally_win,player_wr,t_bint,is_main_h,mastery_points,smurf_count_a,smurf_count_e,hotstreak_count_a,hotstreak_count_e,4fun,veteran_count_a,veteran_count_e,inters_count_a,inters_count_e,break_count_a,break_count_e,a_sum_a,a_sum_e,d_sum_a,d_sum_e,m_sum_a,m_sum_e,wr_med_a,wr_min_a,wr_max_a,wr_med_e,wr_min_e,wr_max_e,max_med_kd_a,max_med_kd_e,4fun_a,4fun_e
NA1_3937427556,Iceyblade426,Jax,False,0.5029821073558648,0.15919112392634438,False,2350,0,0,0,3,False,0,1,1,1,166370.0,85553.0,27,37,14,25,27,20,0.503448275862069,0.4973544973544973,0.5398230088495575,0.4742268041237113,0.36363636363636365,0.49206349206349204,0.5,3.0,1,0
NA1_3939465378,InGemsWeTrust,Kaisa,True,0.5523465703971119,0.10117437918423504,True,22604,0,0,2,1,False,0,0,0,3,57979.0,505815.0,29,28,25,24,24,28,0.4988814317673378,0.47706422018348627,0.5523465703971119,0.4943820224719101,0.45454545454545453,0.5161290322580645,2.8333333333333335,1.5714285714285714,0,1
NA1_3939367877,InGemsWeTrust,Kaisa,True,0.5523465703971119,0.10117437918423504,True,22604,0,1,0,2,False,0,0,3,1,68975.0,84867.0,35,21,22,19,24,22,0.5088495575221239,0.2839506172839506,0.5523465703971119,0.5064935064935064,0.4838709677419355,0.5283018867924528,1.75,9.666666666666666,1,0
NA1_3939343860,InGemsWeTrust,Kaisa,True,0.5523465703971119,0.10117437918423504,True,22604,0,0,1,2,False,0,0,1,2,686271.0,93685.0,31,35,28,21,27,18,0.5072614107883817,0.4898989898989899,0.5523465703971119,0.4945652173913043,0.4260869565217391,0.5342465753424658,1.75,2.8,0,0
NA1_3939269289,InGemsWeTrust,Kaisa,True,0.5523465703971119,0.10117437918423504,True,22604,0,0,2,1,False,0,0,0,2,172887.0,83243.0,35,33,25,21,16,22,0.5523465703971119,0.4782608695652174,0.5873015873015873,0.5043478260869565,0.46,0.5206611570247934,2.375,1.25,0,0
NA1_3938806550,InGemsWeTrust,Taric,False,0.5523465703971119,0.10117437918423504,False,240017,0,0,0,3,False,0,1,3,0,367400.0,201124.0,36,29,23,15,20,17,0.5066037735849056,0.47715736040609136,0.5523465703971119,0.4978448275862069,0.4387755102040816,0.5181818181818182,0.8333333333333334,4.25,0,0
NA1_3932964550,NeXTELeMENT,Thresh,False,0.496,0.031046776351484746,False,114828,0,0,1,0,False,0,0,0,2,81764.0,152505.0,34,28,26,20,24,28,0.5038759689922481,0.4768211920529801,0.55,0.5089820359281437,0.49363057324840764,0.5339805825242718,3.6666666666666665,1.0,0,0
NA1_3932827994,NeXTELeMENT,Lulu,True,0.496,0.031046776351484746,False,6872,0,0,0,0,False,0,1,0,1,76166.0,391163.0,37,27,16,24,22,26,0.49765258215962443,0.45454545454545453,0.5165876777251185,0.48746518105849584,0.4746666666666667,0.5111111111111111,3.6666666666666665,3.0,0,1
NA1_3931727147,NeXTELeMENT,Thresh,False,0.496,0.031046776351484746,False,114828,0,0,0,0,False,0,1,0,2,81602.0,168017.0,32,35,27,19,24,23,0.4918032786885246,0.4666666666666667,0.5412371134020618,0.5228915662650603,0.44542772861356933,0.5683453237410072,3.6666666666666665,2.3333333333333335,0,0
NA1_3931656839,NeXTELeMENT,Lulu,False,0.496,0.031046776351484746,False,6872,0,0,0,0,False,0,0,1,1,367850.0,70250.0,23,27,21,32,34,28,0.47761194029850745,0.4427860696517413,0.5735294117647058,0.47840531561461797,0.4576923076923077,0.507396449704142,3.6666666666666665,0.8333333333333334,0,0
NA1_3939794257,smognar,Sylas,True,0.48130841121495327,0.11268107667623246,False,22937,0,1,0,0,False,0,0,3,0,153226.0,62358.0,33,29,18,19,32,28,0.5230024213075061,0.34210526315789475,0.5375,0.4964200477326969,0.45108695652173914,0.5151515151515151,1.5454545454545454,7.666666666666667,0,0
NA1_3939576735,smognar,Sylas,False,0.48130841121495327,0.11268107667623246,False,22937,0,1,1,2,False,0,0,1,0,153226.0,84085.0,29,28,22,15,29,23,0.5203252032520326,0.4645161290322581,0.5252918287937743,0.5021929824561403,0.4578313253012048,0.5486725663716814,2.4444444444444446,6.5,0,0
NA1_3939611134,smognar,Sylas,True,0.48130841121495327,0.11268107667623246,False,22937,0,0,2,1,False,0,1,0,2,11900.0,72069.0,35,18,23,19,20,28,0.5113636363636364,0.48130841121495327,0.5371428571428571,0.4902654867256637,0.453416149068323,0.5129151291512916,4.0,1.3636363636363635,0,0
NA1_3937713983,smognar,Ezreal,False,0.48130841121495327,0.11268107667623246,False,3764,0,0,1,0,False,0,0,1,1,153226.0,678677.0,19,30,17,25,27,30,0.4933837429111531,0.4752688172043011,0.5070621468926554,0.512396694214876,0.44516129032258067,0.5168067226890757,2.111111111111111,2.6,0,0
NA1_3940286939,Fux,Morgana,True,0.49584487534626037,0.055117743817193865,False,3314,0,0,0,0,False,0,0,1,2,147348.0,957457.0,28,30,23,18,25,28,0.49584487534626037,0.4781021897810219,0.5302013422818792,0.4916864608076009,0.47950089126559714,0.5234899328859061,1.0,2.5555555555555554,0,0
NA1_3940266015,Fux,Mordekaiser,True,0.49584487534626037,0.055117743817193865,False,39895,0,0,0,0,False,0,0,1,1,46499.0,169943.0,32,29,26,21,18,22,0.49584487534626037,0.460093896713615,0.5302013422818792,0.49625935162094764,0.375,0.543778801843318,1.4,2.142857142857143,0,0
NA1_3940254732,Fux,Zed,True,0.49584487534626037,0.055117743817193865,False,226114,0,0,3,0,False,0,0,0,0,435634.0,218879.0,30,37,21,25,22,14,0.4869969878016649,0.47530864197530864,0.5112781954887218,0.5010752688172043,0.4142857142857143,0.5437956204379562,1.3,2.0,0,0
NA1_3940273802,Fux,Mordekaiser,False,0.49584487534626037,0.055117743817193865,False,39895,1,1,0,1,False,0,0,1,0,71869.0,38249.0,33,36,29,24,25,19,0.49584487534626037,0.46788990825688076,0.5294117647058824,0.53125,0.42592592592592593,0.56875,6.0,6.5,0,2
NA1_3940513182,Brazenhart,Ezreal,False,0.45962732919254656,0.13525919054925492,False,157275,0,1,0,0,False,0,0,2,0,44541.0,8144.0,34,35,17,21,22,17,0.45962732919254656,0.34579439252336447,0.5584415584415584,0.5047619047619047,0.45535714285714285,0.524390243902439,2.142857142857143,5.0,0,0
NA1_3940104932,Brazenhart,Veigar,True,0.45962732919254656,0.13525919054925492,False,8875,0,0,1,2,False,1,0,3,1,44541.0,777138.0,26,32,21,15,30,23,0.45962732919254656,0.41732283464566927,0.5362694300518135,0.4375,0.42424242424242425,0.6666666666666666,1.6,3.6,0,0
NA1_3940109902,Brazenhart,Samira,False,0.45962732919254656,0.13525919054925492,False,4772,0,0,1,0,False,0,0,3,2,69128.0,164141.0,32,20,29,20,21,38,0.456,0.4,0.49523809523809526,0.4788135593220339,0.4,0.5146443514644351,1.6,1.6153846153846154,0,0
NA1_3940062577,Brazenhart,Ezreal,False,0.45962732919254656,0.13525919054925492,False,157275,0,0,0,4,False,0,0,2,0,44541.0,252482.0,26,25,20,20,28,30,0.4726027397260274,0.41732283464566927,0.5078740157480315,0.5194805194805194,0.4676258992805755,0.5779816513761468,1.6,1.75,0,0
NA1_3939975010,Brazenhart,Ezreal,False,0.45962732919254656,0.13525919054925492,False,157275,0,0,0,0,False,0,0,3,1,74995.0,331506.0,30,26,18,32,28,24,0.49931224209078406,0.41732283464566927,0.5235457063711911,0.4927835051546392,0.4685714285714286,0.5384615384615384,1.6,1.6666666666666667,0,0
NA1_3939940706,FeyHime,Teemo,False,0.41732283464566927,0.15547196058050225,False,103091,0,0,0,2,False,0,0,2,0,2151889.0,49518.0,32,27,22,18,27,22,0.4891041162227603,0.41732283464566927,0.5063291139240507,0.5,0.45569620253164556,0.5467625899280576,4.428571428571429,1.5,0,0
NA1_3939793981,FeyHime,Teemo,False,0.41732283464566927,0.15547196058050225,False,103091,0,0,0,0,False,0,0,3,0,677939.0,77660.0,25,35,23,25,33,18,0.47668393782383417,0.41732283464566927,0.48502994011976047,0.5042372881355932,0.48046875,0.5308641975308642,0.7,3.0,0,0
NA1_3940413010,pyro667,Viego,False,0.4897959183673469,0.08042454323480404,False,13654,0,0,0,0,False,0,2,1,0,38338.0,30397.0,30,31,18,28,24,24,0.4897959183673469,0.48769574944071586,0.5163636363636364,0.5015290519877675,0.4880952380952381,0.5436893203883495,1.125,1.0,0,0
NA1_3940381603,pyro667,Viego,True,0.4897959183673469,0.08042454323480404,False,13654,0,0,0,0,False,0,0,1,1,16137.0,169487.0,27,34,25,24,29,22,0.5163636363636364,0.4897959183673469,0.5476190476190477,0.5085034013605442,0.44954128440366975,0.5247524752475248,1.3,1.4,1,0
NA1_3940077031,pyro667,Neeko,False,0.4897959183673469,0.08042454323480404,False,35726,0,1,0,1,False,2,0,1,0,73798.0,57190.0,23,35,17,21,31,26,0.49491525423728816,0.47674418604651164,0.5224274406332454,0.49873417721518987,0.45081967213114754,0.5354330708661418,1.2,5.0,0,0
NA1_3939929393,pyro667,Shyvana,False,0.4897959183673469,0.08042454323480404,False,86865,0,1,0,0,False,0,1,1,1,49860.0,49453.0,25,33,27,20,30,20,0.4713130535232961,0.3,0.5163636363636364,0.45465686274509803,0.45098039215686275,0.4583333333333333,1.25,10.0,0,0
NA1_3940065431,irishlife,Warwick,True,0.4948186528497409,0.10904496358374627,False,235657,0,0,1,0,False,0,0,0,2,77282.0,436567.0,32,28,25,25,18,30,0.4948186528497409,0.45454545454545453,0.5340909090909091,0.4921985815602837,0.4166666666666667,0.5106100795755968,1.875,2.4285714285714284,0,1
NA1_3940081209,irishlife,Warwick,True,0.4948186528497409,0.10904496358374627,False,235657,0,1,0,1,False,0,0,1,0,41328.0,165105.0,34,36,24,20,20,24,0.49333333333333335,0.4642857142857143,0.5588235294117647,0.4827586206896552,0.47804878048780486,0.4989339019189765,2.0,6.0,0,0
NA1_3939946374,irishlife,Volibear,False,0.4948186528497409,0.10904496358374627,False,261740,0,0,0,2,False,0,0,2,0,67440.0,79978.0,30,29,18,22,28,22,0.4948186528497409,0.4,0.5146443514644351,0.4945054945054945,0.4930555555555556,0.5490196078431373,1.6153846153846154,2.0,0,0
NA1_3939619360,irishlife,Shyvana,False,0.4948186528497409,0.10904496358374627,False,50313,0,0,0,0,False,0,0,0,0,109331.0,91731.0,41,41,23,21,18,17,0.4948186528497409,0.4,0.5409836065573771,0.5057692307692307,0.43548387096774194,0.5882352941176471,1.8181818181818181,1.7,0,1
NA1_3940051610,SpaceDanndy,DrMundo,True,0.5087440381558028,0.05250017243874742,False,4207,0,0,0,1,False,0,0,3,0,78974.0,257179.0,26,36,15,23,33,17,0.5087440381558028,0.5087440381558028,0.5087440381558028,0.47886083382266587,0.36363636363636365,0.6666666666666666,3.0,1.75,0,0
NA1_3939981376,SpaceDanndy,DrMundo,False,0.5087440381558028,0.05250017243874742,False,4207,0,0,0,0,False,0,0,0,0,254276.0,858481.0,30,24,23,24,30,22,0.4880952380952381,0.43157894736842106,0.5625,0.4752094972067039,0.375,0.5754189944134078,1.6666666666666667,1.2727272727272727,0,2
NA1_3939737103,SpaceDanndy,Neeko,True,0.5087440381558028,0.05250017243874742,False,1122514,0,0,1,0,False,0,0,2,1,78929.0,80858.0,33,31,19,26,31,22,0.5236027883086707,0.45544554455445546,0.55,0.406971192105682,0.3770491803278688,0.4368932038834951,1.3333333333333333,2.3333333333333335,0,0
NA1_3939639424,SpaceDanndy,Neeko,True,0.5087440381558028,0.05250017243874742,False,1122514,0,0,0,1,False,0,0,1,1,177431.0,458406.0,24,36,16,26,21,23,0.5087440381558028,0.47540983606557374,0.5769230769230769,0.5142857142857142,0.47619047619047616,0.5520833333333334,2.6,3.0,0,0
NA1_3939423214,ReaperOfAspects,Seraphine,True,0.502092050209205,0.10816486683655765,False,1845,0,0,0,0,False,0,0,1,0,74545.0,254730.0,29,30,24,24,9,26,0.48683197828186003,0.46,0.5075757575757576,0.5014506769825918,0.4574468085106383,0.5454545454545454,4.25,3.6666666666666665,0,0
NA1_3939360593,ReaperOfAspects,Jhin,False,0.502092050209205,0.10816486683655765,False,417752,0,0,0,2,False,0,0,1,1,13603.0,64465.0,24,34,21,17,29,24,0.4520547945205479,0.4158415841584158,0.502092050209205,0.5217391304347826,0.47384615384615386,0.5633802816901409,1.6666666666666667,3.1666666666666665,0,0
NA1_3939296828,ReaperOfAspects,Kaisa,True,0.502092050209205,0.10816486683655765,False,40197,0,0,2,1,False,0,0,0,0,3775573.0,94880.0,21,28,24,19,21,25,0.502092050209205,0.48928571428571427,0.5283018867924528,0.5171102661596958,0.4782608695652174,0.5660377358490566,1.6666666666666667,3.0,0,0
NA1_3940328401,AzureGreed,Taric,False,0.47043010752688175,0.09006295384065283,False,511410,0,0,0,1,False,0,0,2,0,72964.0,5618.0,27,28,24,23,26,27,0.492,0.47043010752688175,0.5281899109792285,0.5059523809523809,0.4842105263157895,0.5226130653266332,1.3333333333333333,3.142857142857143,0,0
NA1_3939198192,AzureGreed,Kayle,False,0.47043010752688175,0.09006295384065283,False,110125,0,0,0,3,False,1,0,1,1,259229.0,17850.0,23,32,30,22,32,19,0.4972972972972973,0.47043010752688175,0.5161290322580645,0.45454545454545453,0.35135135135135137,0.505091649694501,3.0,1.2307692307692308,0,0
NA1_3939240543,AzureGreed,Shyvana,True,0.47043010752688175,0.09006295384065283,False,19102,0,0,0,1,False,1,0,1,1,72964.0,90530.0,31,27,29,21,23,27,0.49244712990936557,0.47043010752688175,0.5263157894736842,0.48672566371681414,0.4492753623188406,0.5261324041811847,1.4285714285714286,3.4,0,0
NA1_3939079264,AzureGreed,Talon,True,0.47043010752688175,0.09006295384065283,False,1485957,0,0,0,1,False,0,0,1,1,72964.0,75864.0,32,37,25,23,20,14,0.4766355140186916,0.4504950495049505,0.5307692307692308,0.485310119695321,0.4782608695652174,0.5370629370629371,4.0,0.8333333333333334,0,0
NA1_3940165450,DaltonBlaze,DrMundo,True,0.5092838196286472,0.1366840300697778,False,6708,0,1,2,0,False,0,0,0,1,69810.0,87526.0,35,18,27,19,19,38,0.5092838196286472,0.47674418604651164,0.5378151260504201,0.5029940119760479,0.4812760055478502,0.5288888888888889,2.2857142857142856,5.0,0,0
NA1_3938965260,DaltonBlaze,Gwen,False,0.5092838196286472,0.1366840300697778,False,284,0,0,1,2,False,0,0,3,0,76984.0,74808.0,28,28,23,23,31,27,0.49109653233364575,0.3870967741935484,0.5092838196286472,0.4985507246376812,0.47249190938511326,0.5909090909090909,2.0,2.1818181818181817,0,0
NA1_3938868294,DaltonBlaze,Sylas,True,0.5092838196286472,0.1366840300697778,False,7614,0,0,2,1,False,2,0,0,1,2686.0,95938.0,32,40,23,23,26,21,0.501628664495114,0.4411764705882353,0.5185185185185185,0.4602272727272727,0.3170731707317073,0.5034642032332564,1.4285714285714286,2.3333333333333335,0,0
NA1_3940491884,lvl99aram,MasterYi,False,0.4707792207792208,0.1532445519741445,False,35820,0,0,0,2,False,0,0,1,1,78805.0,347336.0,28,29,21,21,22,30,0.48494983277591974,0.4375,0.5445026178010471,0.5145348837209303,0.4567901234567901,0.5201793721973094,2.25,3.2,0,0
NA1_3940161524,lvl99aram,Shaco,True,0.4707792207792208,0.1532445519741445,False,10812,0,1,0,0,False,0,1,1,3,76671.0,87386.0,31,41,16,16,30,15,0.4707792207792208,0.3978494623655914,0.49671772428884026,0.4955595026642984,0.4622222222222222,0.5092592592592593,1.8,6.333333333333333,0,0
NA1_3939952700,lvl99aram,Diana,True,0.4707792207792208,0.1532445519741445,False,64685,0,0,0,0,False,0,0,0,1,865868.0,75331.0,35,35,19,18,28,26,0.5045778229908443,0.4707792207792208,0.5363636363636364,0.5070422535211268,0.48872180451127817,0.6,1.8333333333333333,3.0,0,0
NA1_3939626632,lvl99aram,MasterYi,False,0.4707792207792208,0.1532445519741445,False,35820,0,0,0,0,False,0,0,1,0,7518.0,75668.0,37,23,24,20,19,33,0.4707792207792208,0.42857142857142855,0.5073529411764706,0.5323741007194245,0.4966887417218543,0.6,3.25,2.0,0,0
NA1_3939416851,lvl99aram,MissFortune,False,0.4707792207792208,0.1532445519741445,False,16069,1,1,0,0,False,0,0,4,0,57162.0,158453.0,36,20,21,24,21,36,0.49740932642487046,0.4418604651162791,0.5114795918367347,0.4847715736040609,0.461038961038961,0.4971590909090909,6.0,4.571428571428571,0,0
NA1_3940533293,T3NAC,Cassiopeia,True,0.48009950248756217,0.07779901218777362,False,25086,0,0,2,0,False,0,0,0,3,10639.0,172735.0,29,29,23,23,26,28,0.48009950248756217,0.4594594594594595,0.5,0.4473684210526316,0.43478260869565216,0.5882352941176471,1.8571428571428572,1.3333333333333333,0,0
NA1_3940140710,T3NAC,Ornn,False,0.48009950248756217,0.07779901218777362,False,6697,0,0,0,1,False,0,0,1,0,95790.0,81931.0,15,38,22,12,26,20,0.4876325088339223,0.3181818181818182,0.4946727549467275,0.4948453608247423,0.46953405017921146,0.5523809523809524,2.0,2.1666666666666665,0,1
NA1_3940056812,T3NAC,Heimerdinger,False,0.48009950248756217,0.07779901218777362,False,9851,0,0,0,1,False,0,0,0,1,387336.0,86488.0,25,32,25,25,23,19,0.48009950248756217,0.44366197183098594,0.5376884422110553,0.5135135135135135,0.4838709677419355,0.5253807106598984,3.0,3.0,0,1
NA1_3939989727,T3NAC,Nasus,True,0.48009950248756217,0.07779901218777362,False,120896,0,0,2,0,False,0,0,0,2,78374.0,208240.0,31,35,20,21,28,21,0.5102639296187683,0.48009950248756217,0.5280373831775701,0.478125,0.43902439024390244,0.5352941176470588,2.4285714285714284,1.4,0,0
NA1_3934007308,Qbangg,Rammus,True,0.5631067961165048,0.10791275382203849,False,10389,0,0,1,0,False,0,0,0,1,151182.0,2498254.0,27,24,27,19,21,21,0.5114503816793893,0.45588235294117646,0.5631067961165048,0.5223880597014925,0.4473684210526316,0.5833333333333334,1.3333333333333333,3.0,0,3
NA1_3926954793,SKZToky,Ahri,True,0.5853658536585366,0.09781060616626748,False,41082,0,0,3,2,True,0,0,0,2,849651.0,393702.0,37,30,17,24,23,28,0.5282485875706214,0.4948453608247423,0.5853658536585366,0.5352380952380953,0.4727272727272727,0.6646341463414634,3.455357142857143,4.166666666666667,2,0
NA1_3940575509,Sprintsy,Vayne,True,0.5282485875706214,0.10468446603895784,True,121864,0,1,1,3,False,0,0,0,1,60581.0,63379.0,27,23,22,17,23,17,0.514018691588785,0.49266862170087977,0.5282485875706214,0.48148148148148145,0.4690265486725664,0.5347313237221494,2.8,6.0,0,0
NA1_3940552144,Sprintsy,Vayne,True,0.5282485875706214,0.10468446603895784,True,121864,0,0,2,0,False,0,0,1,4,86618.0,62713.0,28,34,23,19,25,23,0.5282485875706214,0.489945155393053,0.5548780487804879,0.5157894736842106,0.49029126213592233,0.5365853658536586,2.8,2.8,0,0
NA1_3940519396,Sprintsy,Vayne,False,0.5282485875706214,0.10468446603895784,True,121864,0,0,0,1,False,0,0,1,1,164438.0,86618.0,32,21,27,24,23,18,0.5192307692307693,0.5122549019607843,0.5370370370370371,0.521143537820131,0.4892086330935252,0.5426356589147286,2.8,3.3333333333333335,0,0
NA1_3940468349,Sprintsy,Vayne,True,0.5282485875706214,0.10468446603895784,True,121864,0,0,1,0,False,0,0,0,0,243610.0,18070.0,30,36,25,19,23,23,0.514018691588785,0.46938775510204084,0.5282485875706214,0.5172413793103449,0.5072933549432739,0.5267857142857143,2.8,2.5,0,0
NA1_3940541553,IngensAstacus,Xerath,True,0.5428571428571428,0.060528902634662894,False,82601,0,0,1,1,False,0,0,1,2,130958.0,69838.0,30,34,20,21,24,22,0.5370370370370371,0.48148148148148145,0.6086956521739131,0.5263157894736842,0.480225988700565,0.5434782608695652,2.6,3.5,0,0
NA1_3940513284,IngensAstacus,Soraka,True,0.5428571428571428,0.060528902634662894,False,66892,0,0,1,1,False,0,0,0,0,130958.0,161500.0,28,25,23,22,30,28,0.476038338658147,0.46153846153846156,0.5428571428571428,0.4968944099378882,0.4540229885057471,0.5102040816326531,2.6,1.6363636363636365,0,0
NA1_3938789094,IngensAstacus,Soraka,False,0.5428571428571428,0.060528902634662894,False,66892,0,0,1,1,False,0,0,2,0,524192.0,174436.0,32,25,21,24,26,27,0.5361344537815126,0.5185185185185185,0.6176470588235294,0.4900662251655629,0.3793103448275862,0.5213270142180095,2.6,3.6,1,0
NA1_3935301668,SenpaiPwnage,Darius,False,0.5040322580645161,0.09837797310445777,False,122801,0,0,0,0,False,1,0,2,2,512426.0,71019.0,29,29,17,26,26,19,0.5,0.4740484429065744,0.5275080906148867,0.509090909090909,0.4854586129753915,0.5327868852459017,1.8,2.0,0,0
NA1_3935236423,SenpaiPwnage,Gnar,False,0.5040322580645161,0.09837797310445777,False,188375,0,1,0,2,False,0,1,1,0,512426.0,97262.0,39,20,18,28,15,33,0.5040322580645161,0.5,0.5454545454545454,0.5142045454545454,0.510498687664042,0.84375,2.2,5.0,0,0
NA1_3928227399,SenpaiPwnage,Mordekaiser,False,0.5040322580645161,0.09837797310445777,False,75291,0,0,0,0,False,0,0,1,1,596466.0,182875.0,37,28,16,19,25,28,0.5,0.4647887323943662,0.5451713395638629,0.5118790496760259,0.4985507246376812,0.5336322869955157,1.8571428571428572,3.2,0,1
NA1_3922807184,SenpaiPwnage,Renekton,False,0.5040322580645161,0.09837797310445777,False,97330,1,0,1,1,False,0,1,2,1,257654.0,84376.0,25,38,20,24,32,23,0.5040322580645161,0.4624277456647399,0.5512820512820513,0.5100401606425703,0.4721030042918455,0.5625,6.0,1.125,0,0
NA1_3938488933,Congress,Kayn,False,0.4918918918918919,0.11584015432372212,False,32801,0,0,0,1,False,0,0,1,1,79258.0,72795.0,34,37,33,21,20,18,0.47346938775510206,0.35714285714285715,0.512,0.5490196078431373,0.5123287671232877,0.6511627906976745,1.8333333333333333,2.0,0,0
NA1_3938483256,Congress,Warwick,True,0.4918918918918919,0.11584015432372212,False,60113,0,0,0,0,False,0,0,0,0,154285.0,235951.0,35,29,23,29,24,26,0.47346938775510206,0.35714285714285715,0.5317073170731708,0.5123456790123457,0.4868421052631579,0.5403225806451613,1.6,2.111111111111111,1,0
NA1_3937245995,Congress,Lux,True,0.4918918918918919,0.11584015432372212,False,15125,0,0,0,3,False,0,0,1,0,79258.0,25937.0,28,28,26,19,24,27,0.4918918918918919,0.39779005524861877,0.5104166666666666,0.5070422535211268,0.3333333333333333,0.7,1.8333333333333333,4.285714285714286,0,0
NA1_3939822268,USArmy,Olaf,True,0.4421052631578947,0.07817125896143477,False,27177,0,0,0,1,False,0,0,0,2,85781.0,77839.0,31,32,20,20,26,24,0.453125,0.35714285714285715,0.47368421052631576,0.5151515151515151,0.5036231884057971,0.5165394402035624,2.3333333333333335,1.1333333333333333,0,0
NA1_3938653113,USArmy,Yasuo,False,0.4421052631578947,0.07817125896143477,False,49752,0,0,1,0,False,0,0,0,0,88472.0,74883.0,37,30,21,26,18,21,0.453125,0.35714285714285715,0.48501362397820164,0.5418605365396723,0.528169014084507,0.6923076923076923,2.3333333333333335,1.4285714285714286,1,0
